X,Y
80.240014,26.5196083
80.257959,26.4989558
80.1931162,26.618246
77.5944347,28.7017628
77.5488784,28.6943085
80.1218725,26.4688478
80.1491508,26.4667261
80.2004743,26.4627287
77.6820986,28.9802402
77.6668974,28.9600755
77.6321794,28.8976529
77.6873653,28.9842351
77.6842647,29.007879
77.6817161,28.9996134
77.7015357,29.0800408
77.7003089,29.0715882
77.698732,29.060559
82.0378838,26.2672908
82.0215157,26.2645267
81.9867216,26.2771301
81.9345557,26.3098103
83.3645294,27.2342164
78.0147061,29.7567015
77.9067175,29.8414722
78.1008967,29.8933955
80.2242425,26.4610845
80.2375936,26.4624279
80.2412139,26.4661541
80.2440226,26.4722681
80.245404,26.4730352
77.6802092,27.4883515
77.3197053,28.598108
77.6711245,27.5040564
77.6770195,27.1037828
78.4932753,25.5522284
78.4933304,25.5522353
82.6110179,25.1266904
80.4786233,26.5450129
77.3707743,28.6331083
77.3711713,28.6330895
77.7343176,29.2613085
77.7317697,29.250108
77.49238,28.7432035
77.4611772,28.709563
77.4391183,28.6718829
80.0864837,27.8156448
80.3193085,28.4283846
80.1364806,28.6814733
78.1715689,29.9696829
78.2852151,30.1157245
78.0440661,30.2932656
78.0631701,30.283054
77.6259754,27.5621729
81.3928486,21.2060816
83.5711021,25.9283187
83.5669181,25.9348177
83.5803692,25.9633105
83.6081231,25.9684857
83.6130525,25.9859087
83.6567357,26.0636121
83.7465527,26.0372135
83.7284401,26.0385297
83.6719624,25.9677529
83.6089108,25.9849081
83.6529929,25.9797687
83.7419331,25.9234341
83.5959564,25.9688828
83.8355178,26.1165796
83.8590517,26.119679
75.7650847,23.175091
76.0341963,22.9608606
76.030299,23.0274217
76.1371877,23.2507681
83.5137028,26.2607714
79.5440856,29.2695753
83.2254523,25.5407606
83.2665963,25.5417224
83.3273139,25.5255753
83.3304886,25.5449342
83.3768475,25.5459651
83.3941457,25.5438197
83.4619015,25.562413
83.4707863,25.567077
83.5035431,25.5786498
83.5211996,25.5783979
83.5573436,25.5783509
83.5634468,25.5832342
83.5661881,25.6283152
83.5485398,25.6796435
83.5458034,25.7293344
83.5536783,25.7706176
83.5579199,25.8325808
83.560484,25.8909632
83.5611688,25.8987875
83.1183409,25.4637202
83.1870583,25.5408428
83.211525,25.5403315
83.2205785,25.540783
83.0312858,25.4478976
80.2353431,26.5104644
80.2307519,26.5080732
83.5689208,25.9438383
82.2268395,26.1318976
78.8227692,28.918771
79.9574167,27.8272739
81.2387264,26.6944771
80.5243294,27.0551979
78.7150036,28.9241407
79.6646415,28.0485256
80.1090605,27.4567211
78.7447264,28.8534329
80.6292681,26.6214427
79.7975696,27.9443461
82.2695046,26.1040258
84.068706,25.7657071
84.1169802,25.7537537
76.5000931,22.0283468
76.3928463,21.4522055
78.8166766,25.3294974
78.2116994,26.069886
80.9173557,25.2183197
82.2488342,27.0310522
80.5963683,27.616909
81.9620061,27.1555697
83.4216237,26.7502115
81.0772261,27.339299
77.7743961,28.7303065
81.6407809,27.1105717
82.664487,26.871571
83.7614054,27.1788638
83.6130275,25.9861044
83.5458254,25.9384099
78.6429368,25.4982756
82.9949767,25.6058202
79.2128319,29.2079633
79.1495959,29.1576029
79.434419,29.0816415
79.4049116,29.0348043
79.6221346,29.9076021
80.0878427,29.3953515
83.8555055,25.8626075
83.8363342,25.8684639
83.7815696,25.8981081
84.1453592,25.758493
84.6059184,25.8126803
84.6275025,25.7958052
83.6184427,25.6080049
84.0430706,25.7715252
84.1455212,25.7585396
83.9449268,25.9145034
84.1009067,26.8240042
83.9019624,26.1707475
83.8391354,26.452772
84.0073992,26.325949
83.7333791,26.9492206
83.9095947,26.2097516
84.1367129,26.2523107
83.9177378,26.3963871
83.8178269,26.4758667
84.0097753,26.8807335
84.0666833,26.2814313
83.5248018,26.6863261
83.9413833,26.3657855
84.0191951,26.3209156
83.1687268,26.038761
83.4256146,25.8025909
83.5686438,25.9448995
83.5477736,25.3747316
83.6458659,25.4988232
83.2123607,25.3187276
83.544118,26.1217567
83.284538,27.1230703
83.330948,27.1874711
83.1048626,27.2126266
83.3878387,27.2680943
83.0378082,27.3042858
79.6477728,28.0623253
80.4491232,27.6604626
80.3792634,27.213507
82.1085748,26.7612903
82.2035321,26.7885298
82.122102,26.7598437
82.6955186,25.6771871
82.0044383,25.9626778
82.0028864,25.9706869
81.9990095,25.9755935
81.0929418,26.4969956
81.1282691,26.4211183
81.2487611,26.1394385
81.2487463,26.1467701
81.0060704,26.62379
82.6316081,26.2788293
82.6795075,26.0481138
81.0553922,26.0742426
81.290734,25.9136723
81.1218761,26.4396474
81.9178462,26.0337757
81.1402392,26.3864948
82.6788404,26.0341144
81.2245144,26.2488952
81.2564875,26.0555637
81.0107495,26.6123231
80.2437727,27.1328148
78.9318646,27.7300537
78.9676431,26.8229146
78.8256356,27.794818
78.7643791,26.9612488
78.836692,26.9121933
79.2734786,28.1939174
79.3170286,26.7348878
78.7818278,26.9494448
79.5085958,26.6536211
79.0389795,27.9980371
78.6308259,27.0515739
78.1143607,27.6195841
77.7967202,27.557354
77.8331009,27.5711517
78.0819902,27.6070306
78.7877705,28.675949
78.5822383,27.7574791
77.8470599,27.5722725
77.7360231,27.2159712
77.8062165,27.5606914
78.5870396,27.7614913
77.3276839,28.5540336
77.4507707,28.6435771
77.700529,29.0063151
77.7085917,29.0036473
77.3257393,28.5558635
77.3247631,28.5564547
77.3381447,28.5618507
77.3391108,28.5618121
78.2003608,24.2263027
78.2091116,24.179649
74.7478688,23.0813275
77.3440788,28.5713242
82.4216927,25.167508
83.2464857,25.2630397
82.4894647,25.1650395
77.3228681,28.5739785
77.3188837,28.5770656
77.3231341,28.573556
77.3185784,28.5775606
77.3231954,28.5738352
77.3227886,28.5736531
77.3223667,28.5803085
77.3223102,28.5801144
77.3366111,28.5904186
77.3151248,28.5809448
77.3264908,28.5831255
77.326815,28.5829972
77.3324,28.5873264
77.3411071,28.5937678
77.3407576,28.5936788
77.3320503,28.5872077
77.3361965,28.5902799
77.3362766,28.5905284
77.3149898,28.5808465
77.3269147,28.5832768
77.3265633,28.5833147
77.3152177,28.580853
77.3323339,28.5871284
77.3409826,28.5935837
77.3364817,28.5901869
77.3440142,28.5991541
77.3441543,28.5988556
77.3443935,28.5990208
77.3316883,28.5952601
77.3315591,28.5955092
77.3317771,28.5954274
77.3292667,28.5980239
77.3291745,28.5977631
77.3294377,28.5977085
77.3257294,28.6018664
77.3160167,28.5890166
77.3161624,28.588985
77.3160837,28.5889273
77.3161093,28.5890808
77.3109717,28.586185
77.3108607,28.586122
77.3110408,28.5860859
77.3027797,28.582023
77.3109294,28.5860228
77.3313448,28.6460385
77.3205755,28.664045
77.3502307,28.6572071
77.3416607,28.6516871
77.3311944,28.6458944
77.3413109,28.6517803
77.3347075,28.6475614
77.3208147,28.6642788
77.3206068,28.6641413
77.3343257,28.6476597
77.3315989,28.6459521
77.3820002,28.6785265
77.3348568,28.6478342
77.3200871,28.6596835
77.3418136,28.6519574
77.3505429,28.6572771
77.3504701,28.6571428
83.6546628,25.9968462
77.364191,28.6748342
77.3658407,28.6569704
80.1735054,26.1008168
76.9810222,24.1182263
79.429235,23.8332979
80.1830758,23.9124664
76.6974965,23.7095268
80.9151161,23.9499434
79.1964964,22.940103
79.6624594,23.1395146
79.3602082,22.9960583
79.7457857,23.1622689
80.0722223,23.4058477
79.3984721,23.0047896
78.5047055,22.1252246
82.0183063,22.3063388
81.7628677,23.0742809
82.1161027,23.2454983
82.0066546,22.3494186
79.5991242,24.9419295
80.7900694,27.9173041
79.9301419,28.8795011
79.8926271,28.7476249
79.9331605,28.8828003
79.8915208,28.7629921
79.9714065,28.9172375
79.888551,28.8154567
82.1382895,27.3993903
82.1717587,27.4268801
82.0593933,27.3289413
81.7633442,27.4213676
81.4175174,28.0007493
81.3631751,28.0378228
80.8965473,28.3815051
79.8191484,28.6147815
77.293303,28.5793538
83.7502873,26.0546132
78.3571706,30.7193356
78.3503048,30.7083072
82.1430989,19.0686391
78.3132559,29.5996649
77.6771172,27.1038828
77.5426324,28.5319078
83.4840241,26.7079911
77.7758756,28.7305632
77.7759312,28.7304686
77.7925039,28.6270988
77.7605242,28.7349552
77.7120249,28.7210392
81.1897673,26.9428007
83.0221342,25.1980659
83.0221566,25.1980323
83.0221091,25.1981056
82.6589013,25.7375145
82.6890248,25.9687079
82.6656589,25.7343436
83.1219021,25.4743908
82.6937003,25.8745173
82.6655536,25.7342012
82.690144,25.9462645
82.6807693,25.7272413
82.690383,25.9414449
82.6871473,25.9789717
82.6920169,25.9084084
82.6656859,25.7343825
82.6833335,25.7263569
83.1229402,25.4770164
83.1276863,25.4890839
82.6833603,25.7264064
82.6588186,25.7375024
82.6807934,25.727286
82.6656291,25.7343018
82.6913379,25.9223054
82.6889726,25.9687047
82.6937176,25.8745178
82.4790026,25.8551616
82.5900961,25.7696344
82.5430503,25.8074891
82.6298758,25.7510452
82.4469622,25.8864961
82.5986211,25.7656553
82.3625123,25.9940499
82.3802601,25.9755544
82.5037061,25.8373282
82.3868582,25.9690956
82.4298476,25.9113408
82.5726322,25.7833284
82.5726605,25.7833708
82.3963605,25.9595919
82.5901199,25.7696759
82.3904534,25.9655586
82.4789529,25.8551149
82.5562939,25.796656
82.4470055,25.8865291
82.5986441,25.7657049
82.5430033,25.8074623
82.6298926,25.7510883
82.4339986,25.9053771
82.5562178,25.7966583
82.503697,25.8372843
82.4942773,25.844076
82.4943177,25.8441193
82.4071865,25.9441679
82.4153886,25.9322712
82.572568,25.7832493
82.5726034,25.7832847
82.5729593,25.9862709
82.4511398,25.8236337
82.5506427,26.413952
82.6404886,26.5400441
82.6429608,26.5418176
82.6404108,26.5401158
82.6404503,26.540081
83.4038125,26.0119056
83.3944532,26.0167287
83.4292686,25.998755
83.3389207,26.032535
83.3781763,26.025201
83.2899766,26.0343697
83.3781517,26.0251455
83.2254357,26.0366675
83.289969,26.0343112
83.3113195,26.0335426
83.5297603,25.9467464
83.553683,25.9343419
83.2899727,26.034291
83.4520497,25.9869566
83.4520822,25.9870218
83.2835857,26.0346043
83.5380532,25.9424357
83.5218815,25.950812
83.4201848,26.0034521
83.283576,26.0345442
83.5470715,25.9377733
83.554916,25.9339314
83.5127906,25.9555204
83.4721809,25.9765518
83.4993047,25.9625029
83.1881125,26.0973209
83.1432551,26.0317874
83.1472008,26.0347081
83.1450948,26.0331461
83.181358,26.0174711
77.6135681,28.5910282
77.6080687,28.5888503
77.6081063,28.5887663
77.6081251,28.5887243
77.6055421,28.5879088
77.6136688,28.5910531
77.6150895,28.5910941
77.6080875,28.5888083
77.6054944,28.5879977
77.6055234,28.5879552
77.6055559,28.5878627
77.6054522,28.588034
77.6055694,28.5878138
77.6081439,28.5886822
77.6151083,28.5910494
77.6132364,28.5950085
77.6132826,28.5950209
82.6043855,26.5771369
83.2517869,26.0357106
77.99979,30.2924123
81.514325,26.879558
81.5455116,26.8644177
81.5371962,26.8684667
81.6287242,26.8238164
81.6287437,26.823863
81.6175888,26.8292923
81.6543751,26.811371
81.6005586,26.8376219
82.0026419,27.1441083
81.9853343,27.2062439
81.9792105,27.170772
81.9556995,27.1521162
81.9498459,27.1823217
82.1474582,26.8667673
82.2126373,27.0465841
81.6150336,27.5774981
81.5139473,27.8551007
81.507428,27.8800047
82.1346977,27.3967849
82.1481118,27.4064569
82.1782832,27.4318811
83.1267377,27.1895351
83.2732348,27.1108925
77.9218613,27.1783757
78.0528452,27.5992887
78.0528403,27.5992379
78.0592281,27.6012808
77.6251077,22.957105
77.4553553,23.1725644
77.5071856,23.0995014
77.507233,23.0995332
79.9327631,24.8440896
78.9712066,29.2272151
80.8470581,30.1066067
83.2951806,25.5287415
83.1813665,25.5430829
83.1401769,25.5206559
83.1598503,25.5455265
83.1814753,25.5429071
83.2612516,25.3270061
83.264613,25.2614601
82.0613945,26.2397466
82.1089046,26.3280226
77.6889055,27.573416
77.6742087,27.5146251
77.6835062,27.5687735
82.0900516,26.2949657
82.0831806,26.2375514
82.1191998,26.2083084
81.6650826,26.44851
81.7163346,26.4241393
81.7515117,26.763841
81.6898873,26.2023414
81.720301,26.1845647
81.6898565,26.202305
81.6898214,26.20222
81.5770553,26.2474418
81.8018338,26.1556339
81.794914,26.1599866
81.5421772,26.2562893
81.6034013,26.2377265
81.6233189,26.2251755
81.5612452,26.2514539
78.0691424,27.9192608
75.0501482,23.3569325
75.0450875,23.3334416
78.5884153,25.4419377
78.5831144,25.4354147
78.5511029,25.4267759
78.5823685,25.4389292
78.5537185,25.4336305
78.5462191,25.4293858
78.5516051,25.4265594
80.9756137,26.1699439
80.9776415,26.1675711
81.0519005,26.0787478
81.2479207,26.2260636
81.2483639,26.1855979
81.0693767,26.0631008
81.2358269,26.235469
81.2674651,26.2254479
81.2214917,26.2594949
81.2951199,25.9087418
81.2813991,25.9378533
81.3829655,25.8086641
81.1481014,26.3653531
81.3927555,21.205525
81.7414097,21.1013673
81.6699233,21.2597388
80.2224293,26.5660325
80.2572209,26.5999848
81.934513,25.7967249
81.9192676,25.7165608
81.5233396,25.5756466
81.8472851,25.5909453
81.6506751,25.5919421
81.9953803,25.4940418
81.837758,25.5907414
81.7404126,25.564431
81.4470871,25.1632365
81.7792016,25.2833543
79.9250354,23.1450837
80.9816236,25.2096263
80.5804727,25.2889745
78.1003122,30.3739429
80.8497197,24.5967255
80.8544507,24.5927104
80.8486421,24.5970173
80.8939541,24.6110982
80.8537565,24.5931629
80.8511771,24.5961356
80.9351447,24.5799207
80.6237798,26.074801
80.2371502,26.2721007
80.1742944,26.1477807
80.1883005,26.6207735
80.3822739,26.4074293
80.0258321,26.9082674
80.0163169,26.9241681
80.3828886,26.4077368
80.0491106,26.8514795
80.0634947,26.8375989
80.0875899,26.7695811
80.134465,27.1128243
80.1007505,26.7308641
80.2255611,26.8850811
80.1415404,27.1209592
80.428798,26.6910123
80.1455139,27.0738941
80.3576877,26.7408632
80.7729971,26.3154706
80.7619828,26.3209201
81.4710144,25.7396624
81.625068,25.6453372
81.5362113,25.6969221
84.3962143,25.8345681
84.2132373,25.8096009
83.6727928,25.4340412
84.2337384,25.8227111
84.2999009,25.828139
84.2984888,25.8349677
84.3824163,25.8348777
84.451079,25.8173426
84.4957701,25.8002762
84.5028184,25.796386
84.4767025,25.8108177
84.5126013,25.7910566
83.7340876,26.2838562
83.6731018,26.304995
84.0020917,26.8856827
83.6159729,26.6254027
83.9624372,26.9100742
84.2110547,26.7443369
83.5001758,26.6970051
83.7355927,26.554185
83.5979682,26.6372189
84.1434531,26.7974576
83.7704063,26.5197459
83.9268278,26.9224369
83.5582557,26.6659802
84.202393,26.7247157
83.5837103,26.6476045
83.7047419,26.9298577
83.2663931,27.0289019
83.7047189,26.9298957
84.2262897,26.7265314
83.3442518,26.8381299
83.3509792,26.8320925
83.0756071,27.2846167
83.0843088,27.2791929
82.9997646,27.3429595
82.6737016,27.520344
82.625519,27.5290793
82.7536947,27.4970655
81.7894248,27.3941307
81.8347517,27.339094
80.7203045,27.5445918
81.7805317,27.4034431
80.99274,27.4859929
80.9851146,27.4981552
81.7243364,27.4583207
80.9928762,27.4861132
80.7193759,27.5728178
80.7592902,27.5794636
80.7816352,27.5811642
81.163683,27.2226728
81.1428089,27.2508248
80.711998,27.5759184
80.7752904,27.9520478
80.7863184,27.9259657
80.72886,27.7587438
80.6962738,27.5647544
80.6890175,27.5624934
80.7325959,27.7875664
80.7594937,27.9622551
80.6477426,27.9879147
78.3309349,30.1261156
80.6714801,27.5885816
80.6715966,27.5888445
80.4872296,27.3590663
80.5658253,27.6161353
80.5330101,27.4253586
80.5994329,27.5372673
80.3374788,27.1647248
80.2943498,27.2302258
80.333207,27.1549223
80.1778133,27.7668427
80.1128195,27.4521394
79.9715018,27.6481513
79.4488081,28.4998746
79.384172,28.3038302
79.3841115,28.3014826
79.4253537,28.4061174
79.7810749,28.619266
79.822969,28.6332636
79.8239519,28.6428227
79.8905653,28.7728915
79.5179139,28.8789251
79.5207858,28.8803907
79.8862024,27.9861199
79.5193077,28.9098615
79.3234263,27.543128
79.2759765,28.2880322
79.1453657,28.0404919
79.2781454,28.1981883
79.1825987,28.0925882
79.6290562,28.0783023
78.7727211,28.4618762
79.2876767,28.2096772
78.7953809,28.4523086
78.7727628,28.4619592
78.6355767,28.4035967
78.6221437,28.3961778
78.6455027,28.6350638
78.6315713,28.6325233
78.7780123,28.6210209
78.7572798,28.4859697
78.3027981,28.1933478
78.6363625,28.6333849
78.7560327,28.4646467
78.9086155,28.4040111
78.7854741,28.8109092
79.3979061,28.3607686
79.3669425,28.4067941
79.0371029,28.7701953
79.2587762,28.5182068
79.2142959,28.8151539
78.8810619,29.0284874
78.8277234,28.933415
78.7200055,28.905188
78.2647398,29.13883
78.2346755,28.838256
78.5794235,29.2078384
78.2765268,29.1368562
78.2767128,29.1291746
78.2622604,28.9563763
78.1508417,29.367973
78.1452151,29.3822114
78.2181259,29.3319937
78.1545652,29.3628645
78.1502958,29.3898168
78.2858402,29.2613199
78.3985761,29.505755
78.2775609,29.2877233
78.3133038,29.5996268
78.4222463,29.4414952
78.214634,29.5147663
78.1490531,29.5790442
80.6549485,28.4924495
80.7197756,28.5047841
80.6970417,28.5004979
80.4513031,28.319678
80.4209337,28.3138555
80.369214,28.3117944
80.3486479,28.2986159
80.3445811,28.2970384
80.4948991,28.061165
80.479578,28.0797793
77.4438321,29.7190766
77.4609938,29.8111943
77.4296038,29.6578702
77.6967287,29.4716109
77.4503662,29.746524
77.4388185,29.697718
78.1307657,29.9275369
78.1210401,29.9259204
77.7064411,29.1137835
77.317392,29.4502188
77.3146541,29.4378763
77.7523039,29.4766853
77.4018147,29.5807974
77.2927033,29.318806
77.4420895,29.7116799
77.6619514,29.7097944
77.6669674,29.6926071
77.6692645,29.6845208
77.6727248,29.6869299
77.6746857,29.686438
77.763964,30.0072029
77.7074227,29.1206107
77.2731379,29.1013356
82.70267,25.7511116
82.7393528,25.7636848
82.6986531,25.7233033
82.7701724,25.6156074
82.7134003,25.6927958
82.6843943,25.3619151
82.5371649,25.4041998
83.2641423,24.1944894
83.2261606,24.2091804
83.1346484,24.178414
83.3538828,24.2461042
83.1718048,24.1810403
83.0900939,24.2064605
83.0260203,24.5183435
83.0145846,24.4565517
83.0275129,24.4485146
83.0776146,24.6884526
81.9248883,25.3051372
82.5550077,25.2498275
82.4440613,25.2744376
82.4440148,25.2744907
82.6017166,25.5979306
82.4743853,25.5642579
82.3139499,25.5470759
82.4395884,25.561939
82.5455478,25.5759451
82.5643693,25.5844229
82.3139251,25.5470488
82.3201507,25.540514
82.5258702,25.5721716
82.3548476,25.3035392
82.3309703,25.3113477
79.7478408,25.3077196
79.8982243,25.0590664
79.9169732,25.3199803
79.8530747,25.3064209
79.4085853,25.9650138
79.4498871,25.9792467
79.5304787,26.6434929
79.220758,26.7500662
79.4069054,26.7007965
79.5896256,27.37911
79.6108909,27.3750123
79.5690659,27.3834977
79.6251136,27.3542451
79.0396995,27.2185087
79.569157,27.3835833
79.6247364,27.3525071
79.569201,27.3836196
79.6181117,27.3280899
79.1189824,27.2440254
79.5618562,27.3886747
79.7369889,27.1155251
79.6121262,27.3743179
79.6178395,27.3199804
79.4381682,27.3351803
79.5405924,27.4025721
79.4399196,27.4684598
79.5805148,27.3786234
79.1694708,27.2602219
79.5784257,27.3694812
79.5783537,27.3760487
79.6912271,27.1604126
79.6202468,27.3418755
79.272015,27.296221
79.6190884,27.3714078
79.4704251,27.448548
79.6296173,27.2642225
79.0195374,27.2119946
79.6180601,27.333086
79.0889762,27.5969807
78.9920661,27.6730907
78.3840691,27.6827162
78.106679,27.6171066
78.3983745,27.4747325
78.476256,27.463557
78.4898944,27.4615754
78.0493669,27.5982318
78.0427102,27.5969416
78.3202696,27.4734496
78.4259939,27.4707436
78.0888287,27.9437375
78.1827081,28.0533721
78.1615315,28.0285314
78.9382266,22.0574806
79.5250115,29.1767616
77.6268311,30.4382997
78.0863084,28.7770615
77.7307139,28.9740159
77.4875286,29.8666483
77.7326264,28.976042
77.3749465,28.6243328
78.4568646,27.1252472
78.2606148,27.0348448
78.4633725,27.1242549
78.4632035,27.124354
78.2935162,27.4484588
78.0224692,27.0406718
78.3737209,26.9464023
78.4577022,27.1249906
77.7927512,27.5559591
83.2133134,25.5674898
83.573083,26.0218359
83.5242622,26.1846316
77.6369221,27.5159778
80.3515366,26.4536114
80.3512287,26.4551032
77.9072804,26.6931257
83.0991292,25.1737096
78.3528311,29.6130113
83.9780643,26.9004048
83.9692709,26.9058638
81.702115,23.1176279
81.7021168,23.1176922
81.5948902,23.1377806
81.6015621,23.1409338
81.0692659,23.3077739
81.0830675,23.3474985
80.8508693,24.5860614
79.8719795,23.1283684
79.9240297,23.1704777
78.2000699,24.2273363
79.0175614,28.7837499
79.0176096,28.7834297
81.2380482,18.696661
83.3680907,21.9027185
83.368147,21.9027807
81.7821445,21.226551
83.127437,21.9975786
79.0264234,28.7801343
79.0261927,28.7796782
81.115412,26.4584234
80.9845765,26.6824067
81.2463472,26.2260419
77.874594,21.921967
78.3938287,24.6840485
79.632404,25.2944058
78.7487053,23.8493287
78.7530108,23.8507288
80.3578075,22.5144636
80.351157,22.5688913
84.361923,26.5217588
84.3575757,26.5263857
84.3294964,26.5597647
84.1492534,26.2424151
84.1469411,26.2449607
84.1469789,26.2449863
77.6769157,27.4934932
77.31076,28.58531
77.6879069,27.4983174
77.6712515,27.5093368
77.6712586,27.5133015
77.6710679,27.5263938
80.2041274,21.6689934
