X,Y
"77.2401647","28.6250726"
"77.2395449","28.6252545"
"77.2367358","28.6209125"
"77.2409817","28.640258"
"77.2028629","28.6431269"
"77.212684","28.5915512"
"77.2171072","28.6065466"
"77.2190372","28.5981889"
"77.2515381","28.5827107"
"75.7735516","31.1921215"
"75.7760201","31.116591"
"75.7748858","31.1391976"
"75.7817958","31.0584601"
"75.8270449","30.9490476"
"76.8844904","31.5175792"
"77.1856514","28.6354222"
"76.9247667","28.70276"
"76.942055","28.6988004"
"76.9938186","28.6918792"
"77.184521","28.5851364"
"77.3077232","30.1064141"
"77.3099885","30.1041219"
"77.0695222","29.9990959"
"77.2089741","28.5737882"
"76.9592671","28.47291"
"76.9391982","28.472546"
"77.0941899","28.467966"
"77.0954085","28.463305"
"77.2251145","28.6101122"
"77.517944","27.201684"
"75.8171892","26.9166768"
"77.1896961","28.569368"
"77.2080052","28.5706024"
"77.1684872","28.5751624"
"77.1758214","28.578595"
"77.1718279","28.5767645"
"77.1718354","28.5765911"
"77.175923","28.5784322"
"77.1461863","28.5976262"
"77.1462065","28.5977244"
"77.1014862","28.6250157"
"77.1013818","28.6249778"
"77.1805555","28.6019587"
"77.0707359","29.0256731"
"75.7848036","26.93184"
"76.0617883","26.8432518"
"75.925202","26.8418416"
"75.7313609","27.0010048"
"75.7412622","26.9866942"
"75.8786576","25.25808"
"75.8011987","26.8420112"
"77.0797363","28.4679966"
"77.0584141","28.427768"
"75.874599","26.890591"
"75.7934416","26.8959647"
"75.8345718","30.9412387"
"75.7769877","26.8397352"
"75.7953273","26.9148881"
"76.9906131","28.4066425"
"74.8278365","34.0762815"
"75.9674829","34.2621319"
"74.8680364","31.607603"
"74.8706171","31.6278373"
"74.8765854","31.6699989"
"74.8945486","31.6717425"
"74.4426337","34.0665475"
"74.5999474","34.0957756"
"74.6850418","34.1204974"
"74.7467304","34.1091198"
"76.8849542","30.7247827"
"76.8994042","30.7414933"
"76.9039345","30.749462"
"76.8929559","30.7966281"
"76.9007315","30.8024937"
"77.134073","28.5678347"
"76.9314271","30.8420855"
"76.953204","30.8450842"
"76.4758663","30.3862242"
"76.4252329","30.7117238"
"76.5352568","30.9502071"
"76.5636334","30.9154516"
"75.5881903","28.3732657"
"76.0393497","29.9796611"
"75.906434","29.7348289"
"71.0728068","26.9930749"
"71.8994927","26.9520081"
"73.0384894","26.3046973"
"70.9225324","26.9118502"
"70.9080785","26.9156543"
"73.7544346","27.1488418"
"73.8149521","27.0660245"
"73.7325601","26.6498208"
"72.2456809","25.830348"
"71.3976129","25.7490026"
"70.6494953","25.7445863"
"70.5422362","25.7330494"
"77.1749671","28.6414966"
"77.226657","28.5156583"
"77.2266758","28.5155402"
"77.2153801","28.5178435"
"77.2154078","28.5179587"
"77.1995181","28.5302096"
"77.1583797","28.7315399"
"74.0254932","26.6573469"
"74.6543152","26.4055941"
"73.9265909","25.4226514"
"74.01077","25.1124419"
"72.557837","25.8336029"
"77.0695337","28.5765804"
"72.8878421","26.7419958"
"72.8065739","26.7789866"
"72.6478371","26.9507015"
"73.2557962","25.8096427"
"73.522653","27.4566613"
"73.5759723","27.3400581"
"73.1004222","25.9176309"
"72.6420193","25.3422378"
"72.6254356","25.344548"
"72.6309739","25.3492768"
"73.0653496","27.9389696"
"73.7277454","27.1888546"
"74.4689163","27.7118041"
"74.9706971","28.2925292"
"74.0797487","26.7917983"
"74.5147918","28.4448432"
"70.8720898","25.7231248"
"71.1324044","25.7286729"
"71.2477463","25.716245"
"73.8999106","29.3344991"
"74.0147589","29.443644"
"74.9579756","28.275637"
"73.524512","28.3673095"
"73.8727793","28.9360721"
"74.4775853","28.4212825"
"74.5769128","27.9394437"
"74.5253737","27.9059702"
"74.4455588","27.6725899"
"74.7069685","27.0195901"
"74.6396689","24.9532971"
"77.0433685","27.2006436"
"76.5643358","27.1142586"
"76.64194","27.7723533"
"77.6893024","27.1059396"
"73.4513047","29.533086"
"74.7806133","29.1916325"
"75.4665274","26.3604249"
"71.3112972","27.0011854"
"72.2784899","27.0968738"
"72.3386298","27.1048566"
"71.7273139","26.969936"
"72.2512504","25.9153741"
"70.785591","25.7153814"
"76.4072052","30.8966349"
"70.9723949","25.7356995"
"71.1006315","25.7298839"
"71.3135323","25.7206772"
"71.466062","25.8113798"
"71.5704954","25.869242"
"71.7579072","25.8989649"
"71.7664759","25.8977279"
"71.8881572","25.8936333"
"71.3884643","25.7338308"
"72.5736309","25.450691"
"72.5445858","25.5318645"
"72.5785229","25.838304"
"77.2009032","28.5607759"
"75.8531637","30.8807162"
"74.6217361","30.9339756"
"75.0980695","30.829337"
"77.1990944","28.5393248"
"77.0725091","28.2444353"
"75.8421926","30.9048987"
"75.8473526","30.91148"
"77.1263236","28.5854327"
"77.2258197","28.6409537"
"74.929439","30.1741001"
"74.9444594","30.2126399"
"74.944522","30.2123296"
"76.4866808","30.5498213"
"77.1431664","28.5351953"
"77.3217556","28.6675949"
"77.1468745","28.4374835"
"77.1410062","28.5953413"
"77.1129669","28.5762161"
"77.0945239","28.4680094"
"77.0996758","28.5229363"
"77.100967","28.5248952"
"77.0537074","28.5515089"
"77.0785683","28.4983776"
"77.2218673","28.5271424"
"77.0726152","28.463932"
"77.0292685","28.4481945"
"77.0311706","28.4482254"
"77.0280742","28.4496234"
"77.0692323","28.5907778"
"77.0694607","28.5765048"
"77.0693657","28.5765707"
"77.1895647","28.5697216"
"77.1897259","28.5697067"
"77.1895156","28.5693767"
"77.0557206","28.6034575"
"77.0558466","28.6033804"
"77.0558","28.6035524"
"77.1130063","28.5762932"
"77.069297","28.5908743"
"77.0889197","28.6217685"
"77.0877446","28.6218787"
"77.0877368","28.6218056"
"77.0888983","28.6216872"
"77.0889714","28.6216744"
"77.0929427","28.6219854"
"77.101405","28.62492"
"77.101511","28.6249573"
"77.2216547","28.7201587"
"77.2271624","28.6967303"
"77.2273095","28.6966986"
"77.227411","28.7091539"
"77.2270376","28.7091302"
"77.1631439","28.7378537"
"77.2079363","28.6397138"
"77.2180055","28.6352571"
"77.2184547","28.6418752"
"77.2180458","28.5999604"
"77.2111023","28.5980085"
"77.2107498","28.5975229"
"77.0913422","28.5010276"
"76.504933","32.083894"
"76.7041975","32.0249483"
"77.2582751","28.5723099"
"77.2580903","28.5725405"
