X,Y
"72.8552369","19.0263177"
"72.8548364","19.0270808"
"72.8552453","19.027423"
"72.8413469","19.0285555"
"72.8572359","19.029275"
"72.8381467","19.029822"
"72.8384121","19.0302829"
"72.8420022","19.0315329"
"72.8386","19.0323075"
"73.0853614","19.0324991"
"72.8597535","19.0350975"
"72.8423137","19.0354004"
"72.8598767","19.0346471"
"72.8537258","19.037979"
"72.8619699","19.0396325"
"72.8400528","19.0428199"
"72.8452286","19.0433885"
"72.8644135","19.0444178"
"72.9140531","19.0455324"
"72.8424153","19.0457935"
"72.8518565","19.0468125"
"72.9089703","19.0462973"
"72.8628118","19.0466011"
"72.8607182","19.0475207"
"72.8562234","19.0482175"
"72.9005347","19.0520984"
"72.8382139","19.0509505"
"72.8467126","19.0537309"
"72.8823963","19.0533102"
"72.8893813","19.0539471"
"72.8946942","19.0539841"
"72.9109894","19.0549396"
"72.8496945","19.0554206"
"72.8645378","19.0589758"
"72.8872739","19.056904"
"72.8858965","19.0587817"
"72.8834352","19.06202"
"72.9149519","19.0630091"
"72.8653978","19.0671608"
"72.8372101","19.0677349"
"72.870865","19.0745228"
"72.8373301","19.07137"
"72.8301958","19.0735686"
"72.9028377","19.0735183"
"72.8375227","19.0751649"
"72.8341331","19.0753664"
"72.8773593","19.0758789"
"72.8624721","19.0778147"
"72.8343203","19.0785504"
"72.8466916","19.0804555"
"72.8470698","19.0803082"
"72.8430525","19.0807789"
"72.8378644","19.0811646"
"72.8524866","19.0806588"
"72.8344196","19.0817628"
"72.8803239","19.0796532"
"72.8379677","19.0841253"
"72.8345287","19.0845189"
"72.8322352","19.0848472"
"72.8279449","19.08565"
"72.8416863","19.0880845"
"72.8382367","19.0897215"
"72.8505495","19.0934661"
"72.8656613","19.0966704"
"72.8885372","19.1030104"
"72.8586488","19.107691"
"72.8539346","19.1091378"
"72.876062","19.1093164"
"74.7331629","19.1097767"
"72.9325612","19.1090041"
"72.8885317","19.1123024"
"72.8501748","19.1174006"
"72.8438487","19.1163671"
"72.9126221","19.1239859"
"72.9165857","19.1249416"
"72.9327147","19.1248524"
"72.8936795","19.1262439"
"72.9191866","19.1276335"
"72.8320615","19.1350342"
"72.8262111","19.140021"
"72.8291695","19.1417194"
"72.8318871","19.1365828"
"72.8314644","19.1419575"
"72.8311388","19.1458947"
"72.8366277","19.1462297"
"72.7896577","19.1472915"
"72.8348764","19.1634725"
"72.8367239","19.1737322"
"72.84082","19.1738363"
"72.8366303","19.1797441"
"74.0958631","19.1828912"
"72.8435","19.1824"
"72.8338261","19.1957363"
"72.8274814","19.1962771"
"72.7876917","19.2022529"
"72.8292194","19.207583"
"72.8478778","19.2285504"
"72.855925","19.2286493"
"72.8441807","19.2291928"
"72.8442774","19.2303513"
"72.8576832","19.231225"
"72.8476178","19.2305362"
"72.8405128","19.2350272"
"72.8427042","19.239673"
"72.8453636","19.2451201"
"72.8611007","19.2460401"
"72.8651288","19.2575191"
"72.8644435","19.2576584"
"77.1565881","19.3913654"
"77.4467778","20.5568926"
"77.9973701","21.3334126"
"74.2328693","21.3517371"
"71.8250769","21.5414124"
"72.9621513","22.5585986"
"72.8685973","22.7212599"
"73.7976283","18.554987"
"73.8510677","18.5490216"
"73.867448","18.5254894"
"73.8308827","18.5083514"
"73.8405641","18.5130809"
"73.8896546","18.5526184"
"73.8725004","18.5204556"
"73.8725571","18.5205268"
"73.9386815","18.5621172"
"73.7491198","18.5910025"
"73.2232328","19.3586446"
"73.1403434","19.2353844"
"73.3168118","19.0448244"
"72.8563519","19.0195821"
"74.4591369","16.6940177"
"73.9330133","18.5152532"
"73.2968289","18.7929674"
"73.7628419","18.5923513"
"73.7686306","18.5902999"
"73.9060661","18.5458751"
"73.9037261","18.5390778"
"73.885693","18.539254"
"73.0057177","19.0952959"
"73.0091127","19.0881425"
"73.0036976","19.0800913"
"72.9977239","19.0743739"
"73.0090769","19.0679066"
"73.0094948","19.0734537"
"72.9983456","19.0666988"
"73.0015111","19.1104608"
"73.0032213","19.1044691"
"72.817372","18.997908"
"72.8216835","19.006215"
"72.82053","19.0105372"
"72.8393975","19.1013871"
"72.8368255","19.0594751"
"72.8403347","19.1080892"
"72.8397522","19.1264693"
"72.8471146","19.1275858"
"72.8585774","19.0606411"
"72.8621953","19.0651727"
"72.8723","19.0710084"
"72.8595787","19.0624565"
"72.8586034","19.0604839"
"72.8474797","19.0527187"
"79.0962202","21.1360784"
"79.087199","21.1246667"
"79.1144195","21.1490662"
"79.1037796","21.1510229"
"79.0639266","21.1261027"
"78.4762663","21.6199771"
"78.910747","21.2309577"
"79.1505688","21.1699475"
"79.1524521","21.1708357"
"79.1933497","21.2096313"
"79.2180596","21.2191128"
"79.0699822","21.1107071"
"72.9807344","22.5984619"
"72.9890103","22.5901942"
"73.6747287","18.7042906"
"73.6443153","18.7144985"
"73.6439753","18.7148474"
"73.1558639","18.9555352"
"73.1583609","18.9695969"
"73.2979756","22.4813054"
"73.1324916","22.2666097"
"73.1050619","22.2483434"
"73.101346","22.2456031"
"73.0124817","22.1877483"
"72.9894845","22.1713919"
"73.3026841","22.210569"
"72.9626744","22.5661163"
"72.9358046","22.5428568"
"72.9357162","22.5428517"
"73.2973765","22.4820017"
"73.1260427","22.263921"
"73.0841777","22.2327994"
"72.9952399","22.3936411"
"72.912502","22.4008672"
"72.8982145","22.4192869"
"72.9580861","22.5448639"
"72.8316457","18.9261293"
"75.1889781","20.0102073"
"73.2306949","19.1665662"
"73.2398101","19.1629425"
"73.1840424","22.2836686"
