X,Y
"87.9717755","26.1144024"
"87.9953346","26.127765"
"88.0825102","26.1791402"
"87.9893311","26.1245359"
"88.1074555","26.5217997"
"88.1628803","26.3902409"
"88.1805682","26.2597177"
"88.0447381","25.2555364"
"88.0545325","25.2382984"
"87.8029126","24.8141717"
"87.7935396","24.829448"
"86.1135237","25.4302831"
"85.502733","25.4618809"
"86.0152192","25.4058464"
"85.4704647","26.0293588"
"86.8008402","25.400754"
"86.4553671","25.5060401"
"86.8701682","25.3970845"
"85.3569433","25.4913466"
"86.8236271","25.3995398"
"85.3686756","26.0615353"
"85.7175518","25.4680447"
"87.1412298","25.4007814"
"85.3628861","26.1247919"
"85.3917657","25.484347"
"86.0006979","25.4521345"
"85.80564","25.4820255"
"87.1407244","25.4006287"
"85.4855205","25.4654007"
"85.3840785","26.093163"
"86.7939836","25.4018019"
"86.4394298","25.4748148"
"84.7584778","25.7922434"
"84.7722017","25.7824796"
"84.7008066","25.7901383"
"84.7374186","25.7860372"
"84.6059184","25.8126803"
"84.6275025","25.7958052"
"84.1009067","26.8240042"
"84.0073992","26.325949"
"83.9095947","26.2097516"
"84.1367129","26.2523107"
"84.7651421","25.8748176"
"84.8208911","25.9408331"
"84.0666833","26.2814313"
"84.0191951","26.3209156"
"84.8183613","25.9383938"
"85.2387388","26.094915"
"84.8129001","26.0909772"
"85.3247637","23.3789404"
"84.9995592","25.7444604"
"85.0446747","25.7766574"
"88.599947","24.365344"
"86.0869838","22.9581995"
"86.0593512","22.9536782"
"84.474687","27.1286675"
"84.6254263","27.0409491"
"84.4705145","27.1637905"
"87.9489903","23.2150033"
"87.9214624","23.2250778"
"87.1971634","23.6349424"
"87.2855831","23.7432345"
"85.8370694","19.8347466"
"86.1746108","23.7567467"
"86.247574","23.748602"
"86.339524","23.6799488"
"86.3735828","23.758601"
"86.2957561","23.8211625"
"85.4907579","23.6581765"
"85.8607117","23.7862669"
"85.5188555","23.6698219"
"85.5035125","23.6670254"
"85.8523723","23.790329"
"87.0513554","23.6925631"
"87.0207744","23.7438905"
"87.0765675","23.7120113"
"87.0851218","23.6931516"
"87.1213806","23.8025342"
"87.1142063","23.8069518"
"87.10226","23.8145392"
"87.1139605","23.4965514"
"88.1153473","23.1634861"
"88.1806028","23.1303624"
"85.4972753","24.8435379"
"86.5787644","24.2789973"
"88.145749","23.1490304"
"88.2152795","23.1070765"
"88.081146","23.1777746"
"85.9793665","25.3722175"
"85.5368966","25.2347867"
"85.5386348","25.4547606"
"86.1586876","26.5089818"
"86.6050747","26.142183"
"86.3131293","26.3710485"
"86.0755718","26.3440125"
"88.4962396","25.3858394"
"87.0008023","25.0657244"
"89.532476","26.5163432"
"89.4604796","26.3617101"
"89.4857944","26.3652386"
"89.5012202","26.410929"
"89.3763157","26.7183957"
"89.0124951","26.4615465"
"88.7195704","26.5214756"
"89.8354268","26.4699727"
"89.7948349","26.1367283"
"83.547764","25.2046025"
"86.5051999","23.8305747"
"84.5712661","26.3759796"
"84.9118859","26.5505616"
"84.9059876","26.6135138"
"84.9326555","26.5239492"
"84.1855257","26.2345768"
"84.3484621","26.2268176"
"85.8776891","20.455168"
"87.2695486","25.8751051"
"84.9754908","22.2640271"
"82.6516659","18.9000616"
"82.52902","18.9306225"
"87.7954288","21.9742129"
"84.6675489","25.5498972"
"86.7083355","20.5740855"
"85.9064103","20.4689427"
"85.9063267","20.4689983"
"85.8303881","19.8128992"
"85.8464384","19.8166499"
"85.8448333","19.8206324"
"85.8575498","19.8244931"
"85.2025173","19.7509784"
"83.9128707","21.2807538"
"83.940228","21.4990097"
"83.9056031","21.5266009"
"83.9002866","21.5351887"
"83.9358634","21.508031"
"84.006162","21.4923075"
"85.2034221","20.8838319"
"84.9880463","20.8561606"
"85.1959785","20.9376076"
"85.1436405","20.9280005"
"84.013995","21.8301255"
"84.0332612","21.7487017"
"84.037249","21.7400109"
"85.8982778","23.3798559"
"85.892876","23.3821879"
"86.0914517","23.4199373"
"84.8536576","26.9860377"
"84.5042514","26.845959"
"84.4397154","27.1177078"
"84.5027765","26.8154837"
"84.4729324","27.1089236"
"84.5189325","26.8058445"
"84.4691633","27.1025041"
"84.9050225","26.6579931"
"84.37319","27.1505869"
"84.7458368","26.7564939"
"84.5369156","26.8036983"
"84.4824501","27.2362054"
"84.8016724","26.8835455"
"84.3438756","27.1577257"
"84.5260565","26.9248091"
"84.373239","27.1506394"
"84.5319603","26.9461854"
"84.9051541","26.6519208"
"84.5088672","26.8627126"
"84.6099277","26.8047327"
"84.7459924","26.7560376"
"84.9056318","26.6323452"
"85.1659794","26.2581565"
"85.1659544","26.2580893"
"85.1659669","26.258123"
"85.1427082","26.2782899"
"85.3560287","26.1362762"
"85.5082756","26.5928391"
"88.3239138","22.5491596"
"85.3560773","26.7156117"
"85.3982757","26.6703908"
"85.1992256","26.7591991"
"85.1382549","26.8113539"
"85.2820313","26.7356043"
"85.2663099","26.7413586"
"84.919042","26.9358358"
"84.8321371","26.9812159"
"84.8003878","26.8806179"
"84.9476609","26.9228607"
"85.0049998","26.8550079"
"84.7535348","25.7867778"
"85.703716","26.4653386"
"85.8993126","26.1779883"
"85.700277","26.7349192"
"85.8451294","26.245274"
"85.7344553","26.4188991"
"85.7481791","26.4049007"
"86.1375878","26.5844698"
"86.1323106","26.6004953"
"86.3895972","26.4730938"
"86.3938248","26.4858976"
"86.31341","26.3764525"
"86.4607074","26.5390689"
"86.1336288","26.5922695"
"86.1620258","26.4932375"
"86.1615117","26.4816183"
"87.4690768","25.7958509"
"86.1623512","26.4897193"
"86.3302743","26.404861"
"86.3211333","26.393646"
"86.1554685","26.4220119"
"86.0799397","26.3544242"
"86.1593138","26.4598067"
"86.1517407","26.3948057"
"86.0901655","26.2640938"
"86.3259035","26.400907"
"86.1570192","26.4371303"
"86.0916354","26.2565595"
"86.1538396","26.4064882"
"87.4686635","25.7957887"
"85.3888916","26.1071212"
"85.3624192","26.115288"
"85.3889107","26.1072308"
"85.3867272","26.1258415"
"85.3960541","26.1048201"
"85.3457174","26.1640223"
"85.3624347","26.115334"
"85.6737717","25.9048196"
"85.7759837","25.8656921"
"85.8714778","25.5985236"
"85.8612339","25.5990165"
"84.0320877","24.968938"
"84.2720989","25.2177754"
"84.3998032","25.3141219"
"84.6168064","25.5078979"
"84.56714","25.409137"
"84.5763967","25.4224963"
"85.5161421","25.163078"
"85.5394168","25.2001076"
"85.4227491","25.0477419"
"85.7070287","25.4602525"
"85.5395461","25.3671235"
"85.9657785","25.4739216"
"85.4556805","25.2845106"
"85.5044046","25.3840688"
"85.5035852","25.3771419"
"85.5020084","25.3816889"
"85.5041334","25.3839388"
"85.502007","25.3813202"
"85.5048072","25.3868298"
"85.5030792","25.3791203"
"85.5048085","25.3847687"
"85.5037214","25.3774915"
"85.5023473","25.3822301"
"85.5029588","25.3797253"
"85.5034071","25.3777991"
"85.5047297","25.3871172"
"85.5031","25.3792815"
"85.5049773","25.3853274"
"85.5036464","25.3776603"
"85.5033199","25.3831388"
"85.7270387","25.4751277"
"85.5024649","25.3803977"
"85.5048708","25.3861911"
"85.5030156","25.3785366"
"85.5040061","25.383845"
"85.5020596","25.3811252"
"85.5048113","25.3865773"
"85.5030045","25.378809"
"85.5037106","25.3773607"
"85.5391333","25.2295394"
"85.5020914","25.3818777"
